filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,181,12,42,[181],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,202,12,36,[202],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,208,12,40,[208],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,214,12,47,[214],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,220,12,38,[220],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,226,12,42,[226],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,232,12,47,[232],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,238,12,38,[238],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,244,12,42,[244],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./fluiddyn/io/digiflow.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,250,12,47,[250],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
