filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./frontera/core/manager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,493,16,113,"[493, 494]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/core/manager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,522,8,53,[522],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/core/manager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,523,8,61,[523],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/backends.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,119,8,54,[119],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/backends.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,120,8,44,[120],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/backends.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,532,8,58,[532],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_canonical_solver.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,15,4,50,[15],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,17,8,95,[17],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,4,30,[37],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,4,29,[38],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
